Gemma	DiSignAtlas	Sirota_2011	KrishnanLab	CREEDS	Johnson_2023	URSA_HD	Gu_2023
1.0	0.020290263491616174	0.0021226915729144554	0.008328491187294208	0.0045576962916925624	0.004244482173174873	0.00596633283613893	0.001477728520160439
0.020290263491616174	1.0	0.008683068017366137	0.01835718730553827	0.032212389380530976	0.006110711718188354	0.011611030478955007	0.004646175839885632
0.0021226915729144554	0.008683068017366137	1.0	0.002663115845539281	0.09695290858725762	0.0	0.007518796992481203	0.0
0.008328491187294208	0.01835718730553827	0.002663115845539281	1.0	0.017321016166281754	0.015957446808510637	0.1895734597156398	0.029177718832891247
0.0045576962916925624	0.032212389380530976	0.09695290858725762	0.017321016166281754	1.0	0.0049382716049382715	0.044854881266490766	0.0
0.004244482173174873	0.006110711718188354	0.0	0.015957446808510637	0.0049382716049382715	1.0	0.03333333333333333	0.013422818791946308
0.00596633283613893	0.011611030478955007	0.007518796992481203	0.1895734597156398	0.044854881266490766	0.03333333333333333	1.0	0.0
0.001477728520160439	0.004646175839885632	0.0	0.029177718832891247	0.0	0.013422818791946308	0.0	1.0
