DiSignAtlas	Johnson_2023	Sirota_2011	URSA_HD	CREEDS	KrishnanLab	Gu_2023
1.0	0.0067152366063966806	0.005607362711037972	0.017782313859802352	0.03369012630073874	0.01175528149334923	0.001394866889845369
0.0067152366063966806	1.0	0.0	0.00547879942829919	0.002072141212586339	0.0098281510431634	0.005741016372528174
0.005607362711037972	0.0	1.0	0.012015292190060076	0.10249971464444699	0.007034747388616499	0.0
0.017782313859802352	0.00547879942829919	0.012015292190060076	1.0	0.05295539441880905	0.2854031983667914	0.0
0.03369012630073874	0.002072141212586339	0.10249971464444699	0.05295539441880905	1.0	0.01633900806409108	0.0
0.01175528149334923	0.0098281510431634	0.007034747388616499	0.2854031983667914	0.01633900806409108	1.0	0.02751211843311935
0.001394866889845369	0.005741016372528174	0.0	0.0	0.0	0.02751211843311935	1.0
