Gemma	johnson_2023	ale	golightly
1.0	0.004253056884635832	0.0018645121193287756	0.0
0.004253056884635832	1.0	0.054274084124830396	0.01858736059479554
0.0018645121193287756	0.054274084124830396	1.0	0.003703703703703704
0.0	0.01858736059479554	0.003703703703703704	1.0
