Gemma	Johnson_2023	ALE	URSA_HD	BGee	Golightly_2018
1.0	0.004221635883905013	0.012054794520547946	0.0	0.0	0.0
0.004221635883905013	1.0	0.04328523862375139	0.05206463195691203	0.009140767824497258	0.00784313725490196
0.012054794520547946	0.04328523862375139	1.0	0.04950495049504951	0.00202020202020202	0.002188183807439825
0.0	0.05206463195691203	0.04950495049504951	1.0	0.0	0.0
0.0	0.009140767824497258	0.00202020202020202	0.0	1.0	0.0
0.0	0.00784313725490196	0.002188183807439825	0.0	0.0	1.0
