Johnson_2023	ALE	URSA_HD	BGee	Golightly_2018
1.0	0.039709605745879194	0.05846797186846607	0.004391343909482929	0.053024700488093476
0.039709605745879194	1.0	0.055175101609041814	0.0	0.01408231944084908
0.05846797186846607	0.055175101609041814	1.0	0.0	0.0
0.004391343909482929	0.0	0.0	1.0	0.0
0.053024700488093476	0.01408231944084908	0.0	0.0	1.0
