ALE	BGee	Golightly_2018	Johnson_2023	URSA_HD
1.0	0.001949317738791423	0.0021141649048625794	0.042391304347826085	0.04798464491362764
0.001949317738791423	1.0	0.0	0.012727272727272728	0.0
0.0021141649048625794	0.0	1.0	0.007797270955165692	0.0
0.042391304347826085	0.012727272727272728	0.007797270955165692	1.0	0.05178571428571429
0.04798464491362764	0.0	0.0	0.05178571428571429	1.0
