CREEDS	DiSignAtlas	Gu_2023	Johnson_2023	KrishnanLab	Sirota_2011	URSA_HD
1.0	0.03842305383229938	0.0	0.015625	0.027085590465872156	0.10652173913043478	0.060085836909871244
0.03842305383229938	1.0	0.0057814992025518345	0.008942766295707472	0.024186046511627906	0.010169491525423728	0.018346774193548385
0.0	0.0057814992025518345	1.0	0.016216216216216217	0.033419023136246784	0.0	0.0
0.015625	0.008942766295707472	0.016216216216216217	1.0	0.03593556381660471	0.0025252525252525255	0.07303370786516854
0.027085590465872156	0.024186046511627906	0.033419023136246784	0.03593556381660471	1.0	0.0048721071863581	0.22171945701357465
0.10652173913043478	0.010169491525423728	0.0	0.0025252525252525255	0.0048721071863581	1.0	0.010899182561307902
0.060085836909871244	0.018346774193548385	0.0	0.07303370786516854	0.22171945701357465	0.010899182561307902	1.0
