ALE	Golightly_2018	Johnson_2023	URSA_HD
1.0	0.02088736244480269	0.04564890093345378	0.05504175271617132
0.02088736244480269	1.0	0.08546667633621002	0.0
0.04564890093345378	0.08546667633621002	1.0	0.06763246988426108
0.05504175271617132	0.0	0.06763246988426108	1.0
