ALE	Golightly_2028	Johnson_2023	URSA_HD
1.0	0.0035842293906810036	0.0534045393858478	0.04180064308681672
0.0035842293906810036	1.0	0.018484288354898338	0.0
0.0534045393858478	0.018484288354898338	1.0	0.0625
0.04180064308681672	0.0	0.0625	1.0
