DiSignAtlas	Gemma	Johnson_2023	Sirota_2011	URSA_HD	CREEDS	KrishnanLab	Gu_2023	Golightly_2018
1.0	0.06985196518985815	0.004724992554313266	0.0058823529411764705	0.01620427992130726	0.032172731244033845	0.01579391244345626	0.0021962405529358567	0.006416568723992249
0.06985196518985815	1.0	0.008553625016724966	0.004169622984439239	0.024352509741003895	0.025403107454292397	0.03131320493431242	0.0091938309875426	0.006237415125263404
0.004724992554313266	0.008553625016724966	1.0	0.0	0.004333590138674884	0.0006981411990575094	0.010870907967881408	0.006799294887937547	0.027110766847405113
0.0058823529411764705	0.004169622984439239	0.0	1.0	0.010702423422315168	0.09411208323480728	0.005398877601761739	0.0	0.0
0.01620427992130726	0.024352509741003895	0.004333590138674884	0.010702423422315168	1.0	0.04637336504161712	0.24812081925384455	0.0	0.0
0.032172731244033845	0.025403107454292397	0.0006981411990575094	0.09411208323480728	0.04637336504161712	1.0	0.014310701224359994	0.0	0.01471368979901403
0.01579391244345626	0.03131320493431242	0.010870907967881408	0.005398877601761739	0.24812081925384455	0.014310701224359994	1.0	0.027548209366391185	0.0
0.0021962405529358567	0.0091938309875426	0.006799294887937547	0.0	0.0	0.0	0.027548209366391185	1.0	0.0
0.006416568723992249	0.006237415125263404	0.027110766847405113	0.0	0.0	0.01471368979901403	0.0	0.0	1.0
