Johnson_2023	Gemma	ALE	URSA_HD	BGee	Golightly_2018	CREEDS
1.0	0.05549678454218474	0.039709605745879194	0.05846797186846607	0.011869136881745738	0.053024700488093476	0.005945207680565598
0.05549678454218474	1.0	0.033307034779418786	0.013081319142242961	0.0023176634670604643	0.005153837379320357	0.0018413880909540494
0.039709605745879194	0.033307034779418786	1.0	0.055175101609041814	0.0	0.01408231944084908	0.0010536754679558696
0.05846797186846607	0.013081319142242961	0.055175101609041814	1.0	0.0	0.0	0.0
0.011869136881745738	0.0023176634670604643	0.0	0.0	1.0	0.0	0.0
0.053024700488093476	0.005153837379320357	0.01408231944084908	0.0	0.0	1.0	0.0
0.005945207680565598	0.0018413880909540494	0.0010536754679558696	0.0	0.0	0.0	1.0
