Gemma	Johnson_2023	ALE	URSA_HD	Golightly_2018	BGee
1.0	0.0013953488372093023	0.0013874243853709972	0.0	0.0	0.0
0.0013953488372093023	1.0	0.047124650295306186	0.06764045828575928	0.08547597461468721	0.012095990043172184
0.0013874243853709972	0.047124650295306186	1.0	0.06069306930693069	0.022524565381708238	0.0
0.0	0.06764045828575928	0.06069306930693069	1.0	0.0	0.0
0.0	0.08547597461468721	0.022524565381708238	0.0	1.0	0.0
0.0	0.012095990043172184	0.0	0.0	0.0	1.0
