Gemma	DiSignAtlas	Sirota_2011	KrishnanLab	CREEDS	Johnson_2023	URSA_HD	Golightly_2018	Gu_2023
1.0	0.07091488393263541	0.0031988188976377952	0.015771028037383176	0.016697360343769185	0.004185645697402438	0.010673948119647511	0.0011184292282838326	0.004419889502762431
0.07091488393263541	1.0	0.008618438234525986	0.021103896103896104	0.03181583031557165	0.005724694249284413	0.012621614514856692	0.0015965939329430547	0.005429162357807653
0.0031988188976377952	0.008618438234525986	1.0	0.0025284450063211127	0.09221902017291066	0.0	0.008368200836820083	0.0	0.0
0.015771028037383176	0.021103896103896104	0.0025284450063211127	1.0	0.016574585635359115	0.016602809706257982	0.15339233038348082	0.0	0.02756892230576441
0.016697360343769185	0.03181583031557165	0.09221902017291066	0.016574585635359115	1.0	0.0026246719160104987	0.045454545454545456	0.007168458781362007	0.0
0.004185645697402438	0.005724694249284413	0.0	0.016602809706257982	0.0026246719160104987	1.0	0.03829787234042553	0.01948051948051948	0.014388489208633094
0.010673948119647511	0.012621614514856692	0.008368200836820083	0.15339233038348082	0.045454545454545456	0.03829787234042553	1.0	0.0	0.0
0.0011184292282838326	0.0015965939329430547	0.0	0.0	0.007168458781362007	0.01948051948051948	0.0	1.0	0.0
0.004419889502762431	0.005429162357807653	0.0	0.02756892230576441	0.0	0.014388489208633094	0.0	0.0	1.0
