Gemma	Johnson_2023	ALE	BGee	URSA_HD	Golightly_2018
1.0	0.00477516912057302	0.0017825311942959	0.0009828009828009828	0.0	0.0
0.00477516912057302	1.0	0.054274084124830396	0.021660649819494584	0.06283662477558348	0.01858736059479554
0.0017825311942959	0.054274084124830396	1.0	0.003472222222222222	0.04304635761589404	0.003703703703703704
0.0009828009828009828	0.021660649819494584	0.003472222222222222	1.0	0.0	0.0
0.0	0.06283662477558348	0.04304635761589404	0.0	1.0	0.0
0.0	0.01858736059479554	0.003703703703703704	0.0	0.0	1.0
