Gemma	Johnson_2023	ALE	BGee	URSA_HD	CREEDS	Golightly_2018
1.0	0.02677532013969732	0.024290313140181447	0.003147010340176832	0.01018391852865177	0.001524390243902439	0.0009135200974421437
0.02677532013969732	1.0	0.04328523862375139	0.01929260450160772	0.05206463195691203	0.009900990099009901	0.00784313725490196
0.024290313140181447	0.04328523862375139	1.0	0.0017331022530329288	0.04950495049504951	0.002207505518763797	0.002188183807439825
0.003147010340176832	0.01929260450160772	0.0017331022530329288	1.0	0.0	0.0	0.0
0.01018391852865177	0.05206463195691203	0.04950495049504951	0.0	1.0	0.0	0.0
0.001524390243902439	0.009900990099009901	0.002207505518763797	0.0	0.0	1.0	0.0
0.0009135200974421437	0.00784313725490196	0.002188183807439825	0.0	0.0	0.0	1.0
