Experiment ID	Library ID	Anatomical entity ID	Anatomical entity name	Stage ID	Stage name	Sex	Strain	Expression mapped anatomical entity ID	Expression mapped anatomical entity name	Expression mapped stage ID	Expression mapped stage name	Expression mapped sex	Expression mapped strain	Platform ID	Protocol	Library type	Library orientation	TMM normalization factor	TPM expression threshold	Read count	Mapped read count	Min. read length	Max. read length	All genes percent present	Protein coding genes percent present	Intergenic regions percent present	Distinct rank count	Max rank in the expression mapped condition	Run IDs	Data source	Data source URL	Bgee normalized data URL	Raw file URL
SRP001696	SRX494025	UBERON:0003917	"arthropod fat body"	FBdv:00005339	"third instar larval stage (fruit fly)"	NA	"NA"	UBERON:0003917	"arthropod fat body"	FBdv:00005339	"third instar larval stage (fruit fly)"	not annotated	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	0.139861	0.049396	46281085	45161459	100	100	49.38	55.03	2.17	12153	NA	SRR1197357	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX494025	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX494025
SRP001696	SRX493951	UBERON:0003917	"arthropod fat body"	FBdv:00005343	"prepupal stage P1 (fruit fly)"	NA	"NA"	UBERON:0003917	"arthropod fat body"	FBdv:00005343	"prepupal stage P1 (fruit fly)"	not annotated	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	0.615972	0.086022	43163009	41182233	100	100	75.13	80.48	3.96	14731	NA	SRR1197343	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX493951	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX493951
SRP001696	SRX493958	UBERON:0003917	"arthropod fat body"	FBdv:00005343	"prepupal stage P1 (fruit fly)"	NA	"NA"	UBERON:0003917	"arthropod fat body"	FBdv:00005343	"prepupal stage P1 (fruit fly)"	not annotated	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	0.643513	0.332383	47472457	40780968	100	100	68.55	74.13	4.18	14851	NA	SRR1197341|SRR1197461	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX493958	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX493958
SRP001696	SRX493990	UBERON:0003917	"arthropod fat body"	FBdv:00005343	"prepupal stage P1 (fruit fly)"	NA	"NA"	UBERON:0003917	"arthropod fat body"	FBdv:00005343	"prepupal stage P1 (fruit fly)"	not annotated	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	0.694175	0.106909	39507061	37411005	100	100	74.29	79.62	4.05	14719	NA	SRR1197344	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX493990	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX493990
SRP001696	SRX494089	UBERON:0003917	"arthropod fat body"	FBdv:00005343	"prepupal stage P1 (fruit fly)"	NA	"NA"	UBERON:0003917	"arthropod fat body"	FBdv:00005343	"prepupal stage P1 (fruit fly)"	not annotated	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	0.595445	0.298213	46134843	40916086	100	100	71.47	77.83	4.22	14858	NA	SRR1197342|SRR1197462	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX494089	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX494089
SRP001696	SRX493989	UBERON:0003917	"arthropod fat body"	UBERON:0000066	"fully formed stage"	NA	"NA"	UBERON:0003917	"arthropod fat body"	UBERON:0000066	"fully formed stage"	not annotated	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	0.364081	0.109851	215652049	198085510	100	100	75.31	81.75	5.58	15181	NA	SRR1197299|SRR1197300|SRR1197379|SRR1197380	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX493989	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX493989
SRP001696	SRX494003	UBERON:0003917	"arthropod fat body"	UBERON:0004730	"instar larval stage"	NA	"NA"	UBERON:0003917	"arthropod fat body"	UBERON:0004730	"instar larval stage"	not annotated	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	0.324073	0.033292	120873375	110540403	100	100	72.03	78.90	4.30	14354	NA	SRR1197302|SRR1197382	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX494003	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX494003
SRP001696	SRX493995	UBERON:0005399	"male reproductive gland"	FBdv:00007079	"day 4 of adulthood (fruit fly)"	male	"NA"	UBERON:0005399	"male reproductive gland"	FBdv:00007079	"day 4 of adulthood (fruit fly)"	male	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	0.646909	0.046205	43675812	41348283	100	100	72.11	77.97	4.39	14537	NA	SRR1197479	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX493995	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX493995
SRP001696	SRX494087	UBERON:0005399	"male reproductive gland"	FBdv:00007079	"day 4 of adulthood (fruit fly)"	male	"NA"	UBERON:0005399	"male reproductive gland"	FBdv:00007079	"day 4 of adulthood (fruit fly)"	male	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	0.799816	0.072631	41858805	39720567	100	100	72.99	78.02	5.16	14843	NA	SRR1197478	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX494087	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX494087
SRP001696	SRX246407	UBERON:0007023	"adult organism"	FBdv:00007076	"day 1 of adulthood (fruit fly)"	female	"NA"	UBERON:0007023	"adult organism"	FBdv:00007076	"day 1 of adulthood (fruit fly)"	female	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	1.225684	0.173591	49929533	43258936	100	100	73.17	79.67	4.22	14698	NA	SRR767621	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX246407	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX246407
SRP001696	SRX493949	UBERON:0007023	"adult organism"	FBdv:00007076	"day 1 of adulthood (fruit fly)"	female	"NA"	UBERON:0007023	"adult organism"	FBdv:00007076	"day 1 of adulthood (fruit fly)"	female	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	1.377541	0.184918	48978979	43806666	100	100	75.17	81.94	4.05	15064	NA	SRR1197418	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX493949	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX493949
SRP001696	SRX494079	UBERON:0007023	"adult organism"	FBdv:00007076	"day 1 of adulthood (fruit fly)"	female	"NA"	UBERON:0007023	"adult organism"	FBdv:00007076	"day 1 of adulthood (fruit fly)"	female	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	1.226545	0.164644	65233901	56520421	100	100	73.77	80.21	4.22	14849	NA	SRR1197317	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX494079	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX494079
SRP001696	SRX246405	UBERON:0007023	"adult organism"	FBdv:00007076	"day 1 of adulthood (fruit fly)"	male	"NA"	UBERON:0007023	"adult organism"	FBdv:00007076	"day 1 of adulthood (fruit fly)"	male	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	0.792571	0.126767	54705141	48959054	100	100	84.67	89.90	3.88	15690	NA	SRR767619	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX246405	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX246405
SRP001696	SRX494067	UBERON:0007023	"adult organism"	FBdv:00007076	"day 1 of adulthood (fruit fly)"	male	"NA"	UBERON:0007023	"adult organism"	FBdv:00007076	"day 1 of adulthood (fruit fly)"	male	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	1.677285	0.191336	45067286	40331178	100	100	85.88	90.69	3.92	15904	NA	SRR1197415	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX494067	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX494067
SRP001696	SRX494076	UBERON:0007023	"adult organism"	FBdv:00007076	"day 1 of adulthood (fruit fly)"	male	"NA"	UBERON:0007023	"adult organism"	FBdv:00007076	"day 1 of adulthood (fruit fly)"	male	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	0.775896	0.129936	67865247	60844695	100	100	84.94	89.87	3.79	15787	NA	SRR1197315	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX494076	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX494076
SRP001696	SRX493953	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	female	"NA"	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	female	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	1.625793	0.112618	48830659	38280384	100	100	71.97	78.72	4.56	14530	NA	SRR1197464	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX493953	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX493953
SRP001696	SRX494018	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	female	"NA"	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	female	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	1.687575	0.122974	48358217	37933659	100	100	72.52	79.23	4.56	14647	NA	SRR1197465	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX494018	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX494018
SRP001696	SRX494021	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	female	"NA"	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	female	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	1.570984	0.137017	50958834	47185953	100	100	71.06	77.52	4.22	14605	NA	SRR1197471	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX494021	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX494021
SRP001696	SRX494023	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	female	"NA"	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	female	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	1.653221	0.090805	47399861	42589060	100	100	72.77	79.47	4.47	14766	NA	SRR1197433	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX494023	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX494023
SRP001696	SRX494043	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	female	"NA"	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	female	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	1.563767	0.107752	50467800	47338400	100	100	70.97	77.51	4.13	14525	NA	SRR1197470	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX494043	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX494043
SRP001696	SRX494075	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	female	"NA"	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	female	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	1.657079	0.120986	42159761	38954678	100	100	74.73	81.67	4.22	14866	NA	SRR1197427	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX494075	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX494075
SRP001696	SRX494095	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	female	"NA"	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	female	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	1.098322	0.145130	106345166	89269682	100	100	70.84	76.80	5.33	14727	NA	SRR1197313|SRR1197393	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX494095	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX494095
SRP001696	SRX494118	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	female	"NA"	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	female	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	1.728378	0.109797	42145227	38768864	100	100	74.58	81.52	4.52	14827	NA	SRR1197428	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX494118	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX494118
SRP001696	SRX494119	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	female	"NA"	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	female	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	1.722203	0.166146	48134672	42626539	100	100	69.28	75.46	4.26	14474	NA	SRR1197414	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX494119	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX494119
SRP001696	SRX246403	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	male	"NA"	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	male	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	1.438826	0.282934	52196523	44216618	100	100	84.47	88.95	4.56	15892	NA	SRR767607	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX246403	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX246403
SRP001696	SRX493947	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	male	"NA"	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	male	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	1.726823	0.152391	46827490	36452013	100	100	85.21	90.24	4.60	15836	NA	SRR1197468	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX493947	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX493947
SRP001696	SRX493977	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	male	"NA"	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	male	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	1.395321	0.156208	47616280	42171338	100	100	83.68	88.56	4.77	15709	NA	SRR1197435	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX493977	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX493977
SRP001696	SRX494006	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	male	"NA"	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	male	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	1.740337	0.160466	47069416	42509781	100	100	85.14	90.51	4.56	15784	NA	SRR1197432	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX494006	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX494006
SRP001696	SRX494013	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	male	"NA"	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	male	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	1.683286	0.186504	49162856	41415691	100	100	84.89	88.93	4.35	15950	NA	SRR1197417	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX494013	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX494013
SRP001696	SRX494027	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	male	"NA"	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	male	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	1.694947	0.161489	46074740	41792060	100	100	85.08	90.18	4.43	15789	NA	SRR1197431	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX494027	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX494027
SRP001696	SRX494049	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	male	"NA"	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	male	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	1.319087	0.115325	49448978	46497633	100	100	83.96	89.06	4.86	15655	NA	SRR1197429	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX494049	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX494049
SRP001696	SRX494051	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	male	"NA"	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	male	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	1.398477	0.280416	69181680	58591659	100	100	84.94	88.97	4.56	15985	NA	SRR1197316	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX494051	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX494051
SRP001696	SRX494053	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	male	"NA"	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	male	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	1.751170	0.166236	49610193	38766625	100	100	84.74	90.03	4.35	15789	NA	SRR1197469	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX494053	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX494053
SRP001696	SRX494058	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	male	"NA"	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	male	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	1.640935	0.139906	55279025	49412769	100	100	84.38	88.99	4.77	15844	NA	SRR1197436	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX494058	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX494058
SRP001696	SRX494105	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	male	"NA"	UBERON:0007023	"adult organism"	FBdv:00007080	"day 5 of adulthood (fruit fly)"	male	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	1.383841	0.154295	43384068	40736481	100	100	83.40	88.83	4.81	15607	NA	SRR1197430	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX494105	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX494105
SRP001696	SRX493988	UBERON:0007023	"adult organism"	FBdv:00007105	"day 30 of adulthood (fruit fly)"	female	"NA"	UBERON:0007023	"adult organism"	FBdv:00007105	"day 30 of adulthood (fruit fly)"	female	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	1.206361	0.097836	56226992	48458591	100	100	73.18	79.69	4.05	14703	NA	SRR1197411	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX493988	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX493988
SRP001696	SRX494052	UBERON:0007023	"adult organism"	FBdv:00007105	"day 30 of adulthood (fruit fly)"	female	"NA"	UBERON:0007023	"adult organism"	FBdv:00007105	"day 30 of adulthood (fruit fly)"	female	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	1.303415	0.153937	97860585	77976630	100	100	70.83	76.86	4.81	14804	NA	SRR1197314|SRR1197394	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX494052	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX494052
SRP001696	SRX494039	UBERON:0007023	"adult organism"	FBdv:00007105	"day 30 of adulthood (fruit fly)"	male	"NA"	UBERON:0007023	"adult organism"	FBdv:00007105	"day 30 of adulthood (fruit fly)"	male	"wild-type"	Illumina HiSeq 2000	polyA	paired	NA	1.098028	0.218340	104673215	80653418	100	100	83.94	88.46	4.64	15986	NA	SRR1197311|SRR1197391	SRA	https://www.ncbi.nlm.nih.gov/sra/SRX494039	https://bgee.org/ftp/bgee_v15_0/download/processed_expr_values/rna_seq/Drosophila_melanogaster/Drosophila_melanogaster_RNA-Seq_read_counts_TPM_FPKM_SRP001696.tsv.gz	https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRX494039
